EVTDESCDUEL5;You see a weak spot, a vulnerability. It's not much, but it's all you need.;Vous apercevez une minuscule faille. Ce n'est pas grand-chose, mais c'est une erreur que [FromFrom.GetBestName] va payer cher…;You see a weak spot, a vulnerability. It's not much, but it's all you need.;You see a weak spot, a vulnerability. It's not much, but it's all you need.;;You see a weak spot, a vulnerability. It's not much, but it's all you need.;;;;;;;;x
EVTDESCDUEL6;Before you have a chance to spot an opening, [From.GetBestName] launches a furious, frenzied attack!;Avant d'avoir eu la chance de trouver une ouverture, [From.GetBestName] se rue sur vous !;Before you have a chance to spot an opening, [From.GetBestName] launches a furious, frenzied attack!;Before you have a chance to spot an opening, [From.GetBestName] launches a furious, frenzied attack!;;Before you have a chance to spot an opening, [From.GetBestName] launches a furious, frenzied attack!;;;;;;;;x
EVTDESCDUELOUTPUT1;The fight is over. [From.GetBestName] lies defeated. You have won!;Le combat est terminé. [From.GetBestName] est vaincu. Vous avez gagné !;The fight is over. [From.GetBestName] lies defeated. You have won!;The fight is over. [From.GetBestName] lies defeated. You have won!;;The fight is over. [From.GetBestName] lies defeated. You have won!;;;;;;;;x
EVTDESCDUELOUTPUT2;The joust is over. [From.GetBestName] is defeated. You have won!;Le joust est terminé. [From.GetBestName] est vaincu. Vous avez gagné !;The joust is over. [From.GetBestName] is defeated. You have won!;The joust is over. [From.GetBestName] is defeated. You have won!;;The joust is over. [From.GetBestName] is defeated. You have won!;;;;;;;;x
EVTDESCDUELOUTPUT3;Your duel has ended before it even could begin.;Your duel has ended before it even could begin.;Your duel has ended before it even could begin.;Your duel has ended before it even could begin.;;;;;;;;x
EVTOPTA5556000;Charge!;A l'assaut !;Charge!;Charge!;;Charge!;;;;;;;;x
EVTOPTA5556001;Prepare to die, [From.GetOnlyDynastyName] scum!;Prépare toi à mourir, pourriture de [From.GetOnlyDynastyName]!;Prepare to die, [From.GetOnlyDynastyName] scum!;Prepare to die, [From.GetOnlyDynastyName] scum!;;Prepare to die, [From.GetOnlyDynastyName] scum!;;;;;;;;x
EVTOPTA5556002;Prepare to die, [From.GetOnlyDynastyName] scum!;Prépare toi à mourir, pourriture de [From.GetOnlyDynastyName]!;Prepare to die, [From.GetOnlyDynastyName] scum!;Prepare to die, [From.GetOnlyDynastyName] scum!;;Prepare to die, [From.GetOnlyDynastyName] scum!;;;;;;;;x
EVTOPTA5556003;That's right, coward, run back to [From.Capital.GetName]!;C'est ça, couard ! Retourne à [From.Capital.GetName] !;That's right, coward, run back to [From.Capital.GetName]!;That's right, coward, run back to [From.Capital.GetName]!;;That's right, coward, run back to [From.Capital.GetName]!;;;;;;;;x
EVTOPTA5556004;That's right, coward, run back to [From.Capital.GetName]!;C'est ça, couard ! Retourne à [From.Capital.GetName] !;That's right, coward, run back to [From.Capital.GetName]!;That's right, coward, run back to [From.Capital.GetName]!;;That's right, coward, run back to [From.Capital.GetName]!;;;;;;;;x
EVTOPTA5556100;Now's our chance!;C'est notre chance!;Now's our chance!;Now's our chance!;;Now's our chance!;;;;;;;;x
EVTOPTA5556101;Come with me, and walk fast. It's a long way to [Root.Capital.GetName].;Venez avec moi, et marchez rapidement. Le chemin est long jusqu'à [Root.Capital.GetName].;Come with me, and walk fast. It's a long way to [Root.Capital.GetName].;Come with me, and walk fast. It's a long way to [Root.Capital.GetName].;;Come with me, and walk fast. It's a long way to [Root.Capital.GetName].;;;;;;;;x
EVTOPTA5556102;I'll remember this, [From.GetOnlyDynastyName].;Je m'en souviendrai, [From.GetOnlyDynastyName].;I'll remember this, [From.GetOnlyDynastyName].;I'll remember this, [From.GetOnlyDynastyName].;;I'll remember this, [From.GetOnlyDynastyName].;;;;;;;;x
EVTOPTADUEL105;It's all over now!;Tout est fini maintenant !;It's all over now!;It's all over now!;;It's all over now!;;;;;;;;x
EVTOPTADUEL106;Yield! Yield!;Je me rends! Je me rends!;Yield! Yield!;Yield! Yield!;;Yield! Yield!;;;;;;;;x
EVTOPTADUEL107;I accept. Back on your feet..;J'accepte. Relève toi…;I accept. Back on your feet..;I accept. Back on your feet..;;I accept. Back on your feet..;;;;;;;;x
EVTOPTADUEL108;Your battle, fairly won.;Votre bataille, remportée honorablement.;Your battle, fairly won.;Your battle, fairly won.;;Your battle, fairly won.;;;;;;;;x
EVTOPTADUEL109;Aaargh!;Aaargh!;Aaargh!;Aaargh!;;Aaargh!;;;;;;;;x
EVTOPTADUEL10;If [FromFrom.GetSheHe] stumbles just once, this is over…;If [FromFrom.GetSheHe] stumbles just once, this is over…;If [FromFrom.GetSheHe] stumbles just once, this is over…;If [FromFrom.GetSheHe] stumbles just once, this is over…;;If [FromFrom.GetSheHe] stumbles just once, this is over…;;;;;;;;x
EVTOPTADUEL110;You won't get another chance!;Tu n'auras pas de deuxième chance!;You won't get another chance!;You won't get another chance!;;You won't get another chance!;;;;;;;;x
EVTOPTADUEL111;Why won't you just DIE?!;Mais vas-tu CREVER ?!;Why won't you just DIE?!;Why won't you just DIE?!;;Why won't you just DIE?!;;;;;;;;x
EVTOPTADUEL112;You should have yielded when you had the chance…;Vous auriez du vous rendre quand vous en aviez la possibilité…;You should have yielded when you had the chance…;;You should have yielded when you had the chance…;;;;;;;;;x
EVTOPTADUEL11;I will defeat [FromFrom.GetHerHim] soon…;I will defeat [FromFrom.GetHerHim] soon…;I will defeat [FromFrom.GetHerHim] soon…;I will defeat [FromFrom.GetHerHim] soon…;;I will defeat [FromFrom.GetHerHim] soon…;;;;;;;;x
EVTOPTADUEL12;If [From.GetSheHe] stumbles just once, this is over…;If [From.GetSheHe] stumbles just once, this is over…;If [From.GetSheHe] stumbles just once, this is over…;If [From.GetSheHe] stumbles just once, this is over…;;If [From.GetSheHe] stumbles just once, this is over…;;;;;;;;x
EVTOPTADUEL13;I will defeat [From.GetHerHim] soon…;I will defeat [From.GetHerHim] soon…;I will defeat [From.GetHerHim] soon…;I will defeat [From.GetHerHim] soon…;;I will defeat [From.GetHerHim] soon…;;;;;;;;x
EVTOPTADUEL201;DIE!;MEURS !;DIE!;DIE!;;DIE!;;;;;;;;x
EVTOPTADUEL202;Aaaaargh!;Aaaaargh!;Aaaaargh!;Aaaaargh!;;Aaaaargh!;;;;;;;;x
EVTOPTADUEL203;Requiescat in pace.;Requiescat in pace.;Requiescat in pace.;Requiescat in pace.;;Requiescat in pace.;;;;;;;;x
EVTOPTADUEL2;One mistake is all [FromFrom.GetSheHe]'ll get…;Une erreur c'est tout ce qu'[FromFrom.GetSheHe] aura…;One mistake is all [FromFrom.GetSheHe]'ll get…;One mistake is all [FromFrom.GetSheHe]'ll get…;;One mistake is all [FromFrom.GetSheHe]'ll get…;;;;;;;;x
EVTOPTADUEL301;Charge!;A mort !;Charge!;Charge!;;Charge!;;;;;;;;x
EVTOPTADUEL302;Charge!;A l'assaut !;Charge!;Charge!;;Charge!;;;;;;;;x
EVTOPTADUEL303;Raaagh!;Aaaaah!;Raaagh!;Raaagh!;;Raaagh!;;;;;;;;x
EVTOPTADUEL304;Aaargh!;Aaargh !;Aaargh!;Aaargh!;;Aaargh!;;;;;;;;x
EVTOPTADUEL305;Aaargh!;;You won't get another chance!;You won't get another chance!;;You won't get another chance!;;;;;;;;x
EVTOPTADUEL306;Hah! Let's see you recover from THAT!;Pouquoi ne veux-tu pas CREVER?!;Why won't you just DIE?!;Why won't you just DIE?!;;Why won't you just DIE?!;;;;;;;;x
EVTOPTADUEL309;Victory!;Victoire!;Victory!;Victory!;;Victory!;;;;;;;;x
EVTOPTADUEL310;Curses!;Malédiction !;Curses!;Curses!;;Curses!;;;;;;;;x
EVTOPTADUEL311;Such a tragedy…;Quelle tragédie…;Such a tragedy…;Such a tragedy…;;Such a tragedy…;;;;;;;;x
EVTOPTADUEL312;Aaaaargh!;Aaaaargh!;Aaaaargh!;Aaaaargh!;;Aaaaargh!;;;;;;;;x
EVTOPTADUEL313;Curses!;Malédiction !;Curses!;Curses!;;Curses!;;;;;;;;x
EVTOPTADUEL3;One mistake is all [From.GetSheHe]'ll get…;Une erreur c'est tout ce qu'[FromFrom.GetSheHe] aura…;One mistake is all [From.GetSheHe]'ll get…;One mistake is all [From.GetSheHe]'ll get…;;One mistake is all [From.GetSheHe]'ll get…;;;;;;;;x
EVTOPTADUEL5;Strike!;Prends ça, ordure !;Strike!;Strike!;;Strike!;;;;;;;;x
EVTOPTADUEL6;Defend yourself!;Vous défendre !;Defend yourself!;Defend yourself!;;Defend yourself!;;;;;;;;x
EVTOPTADUELOUTPUT1;Victory is mine!;La victoire est mienne!;Victory is mine!;Victory is mine!;;Victory is mine!;;;;;;;;x
EVTOPTB5556001;I need to get out of here!;Je dois foutre le camp d'ici !;I need to get out of here!;I need to get out of here!;;I need to get out of here!;;;;;;;;x
EVTOPTB5556002;I need to get out of here!;Je dois foutre le camp d'ici!;I need to get out of here!;I need to get out of here!;;I need to get out of here!;;;;;;;;x
EVTOPTBDUEL106;I'm not finished yet!;Je n'ai pas encore dit mon dernier mot!;I'm not finished yet!;I'm not finished yet!;;I'm not finished yet!;;;;;;;;x
EVTOPTBDUEL107;No mercy for the vanquished.;Pas de pitié pour les vaincus.;No mercy for the vanquished.;No mercy for the vanquished.;;No mercy for the vanquished.;;;;;;;;x
EVTOPTBDUEL301;I'll drive my lance right through [FromFrom.GetHerHis] throat…;Je vais diriger ma lance directement sur sa gorge…  ;I'll drive my lance right through [FromFrom.GetHerHis] throat…;I'll drive my lance right through [FromFrom.GetHerHis] throat…;;I'll drive my lance right through [FromFrom.GetHerHis] throat…;;;;;;;;x
EVTOPTBDUEL302;I'll drive my lance right through [From.GetHerHis] throat…;Je vais directement frapper sa gorge…  ;I'll drive my lance right through [From.GetHerHis] throat…;I'll drive my lance right through [From.GetHerHis] throat…;;I'll drive my lance right through [From.GetHerHis] throat…;;;;;;;;x
EVTTOOLTIP5556002;reacts;réagit;reacts;reacts;;reacts;;;;;;;;x
EVTTOOLTIP5556100;[From.GetBestName]'s death demoralizes the enemy!;La mort de [From.GetBestName] démoralise son ost !;[From.GetBestName]'s death demoralizes the enemy!;[From.GetBestName]'s death demoralizes the enemy!;;[From.GetBestName]'s death demoralizes the enemy!;;;;;;;;x
EVTTOOLTIP5556101;You take [From.GetBestName] prisoner.;Vous détenez [From.GetBestName] prisonnier.;You take [From.GetBestName] prisoner.;You take [From.GetBestName] prisoner.;;You take [From.GetBestName] prisoner.;;;;;;;;x
EVTTOOLTIPDUEL106;reacts;réagit;reacts;reacts;;reacts;;;;;;;;x
EVTTOOLTIPDUEL107;considers your yield;tient compte de votre reddition;considers your yield;considers your yield;;considers your yield;;;;;;;;x
EVTTOOLTIPDUEL108;is defeated.;est défait.;is defeated.;is defeated.;;is defeated.;;;;;;;;x
EVTTOOLTIPDUEL109;is slain!;est tué !;is slain!;is slain!;;is slain!;;;;;;;;x
EVTTOOLTIPDUEL110;You roll to dodge the final blow;Vous roulez pour éviter le coup de grâce. ;You roll to dodge the final blow;You roll to dodge the final blow;;You roll to dodge the final blow;;;;;;;;x
EVTTOOLTIPDUEL111;reacts;réagit;reacts;reacts;;reacts;;;;;;;;x
EVTTOOLTIPDUEL112;You choose to continue fighting;Vous choisissez de continuer le combat;You choose to continue fighting;;You choose to continue fighting;;;;;;;;;x
EVTTOOLTIPDUEL202;is slain!;est tué!;is slain!;is slain!;;is slain!;;;;;;;;x
EVTTOOLTIPDUEL304;is struck!;est frappé !;is struck!;is struck!;;is struck!;;;;;;;;x
EVTTOOLTIPDUEL305;You barely manage to catch his spear on your shield;;You barely manage to catch his spear on your shield;You barely manage to catch his spear on your shield;;You barely manage to catch his spear on your shield;;;;;;;;x
EVTTOOLTIPDUEL306;reacts;réagit;reacts;reacts;;reacts;;;;;;;;x
EVTTOOLTIPDUEL310;is defeated.;est défait.;is defeated.;is defeated.;;is defeated.;;;;;;;;x
EVTTOOLTIPDUEL312;is slain!;est tué!;is slain!;is slain!;;is slain!;;;;;;;;x
EVTTOOLTIPDUEL6;tries to defend [This.GetHerHim]self!;essaye de se défendre !;tries to defend [This.GetHerHim]self!;tries to defend [This.GetHerHim]self!;;tries to defend [This.GetHerHim]self!;;;;;;;;x
EVTTOOLTIPDUELOUTPUT1;is victorious!;est victorieux !;is victorious!;is victorious!;;is victorious!;;;;;;;;x
EVTTOOLTIPDUELOUTPUT3;cannot duel right now;cannot duel right now;cannot duel right now;;cannot duel right now;;;;;;;;x
battlefield_fight;Challenged to a battlefield duel;Challenged to a battlefield duel;Challenged to a battlefield duel;;Challenged to a battlefield duel;;;;;;;;;x
duel_target;Opponent in a duel;Opponent in a duel;Opponent in a duel;;Opponent in a duel;;;;;;;;;x
joust_target;Opponent in a joust;Opponent in a joust;Opponent in a joust;;Opponent in a joust;;;;;;;;;x
jousting;Participating in a joust;Participating in a joust;Participating in a joust;;Participating in a joust;;;;;;;;;x
opinion_battle_duel_target;Opponent in a duel;Opponent in a duel;Opponent in a duel;;Opponent in a duel;;;;;;;;;x
opinion_duel_target;Opponent in a duel;Opponent in a duel;Opponent in a duel;;Opponent in a duel;;;;;;;;;x
opinion_joust_target;Opponent in a joust;Opponent in a joust;Opponent in a joust;;Opponent in a joust;;;;;;;;;x
opinion_jousting_target;Opponent in a joust;Opponent in a joust;Opponent in a joust;;Opponent in a joust;;;;;;;;;x
